Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Academic Program Short Name
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),5938,5938,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,9665,13252,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),11676,16670,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,491,535,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2007,5796,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),7138,7400,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2047,2305,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3132,3132,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,31069,41188,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),35296,46231,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,618,618,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,6398,6408,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,12398,14960,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),16964,16964,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,4445,4594,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),7506,7506,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,2567,2567,Computer Science and Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,43007,47113,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),50537,51146,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,6904,6904,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only (including Supernumerary),8126,8126,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,15928,16658,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),20799,20799,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,6632,7123,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),9518,9518,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,2719,2719,Electronics and Communication Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,31019,44105,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),37089,49973,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1195,1195,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6330,6753,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7658,8116,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,14003,15877,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),17955,20666,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,574,574,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),1422,1422,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5997,6618,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),8650,9845,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2995,3168,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2885,2885,Electronics and Communication Engineering with specialization in Design and Manufacturing
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,45338,54254,Mechanical Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),58839,64464,Mechanical Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,8355,8355,Mechanical Engineering
"Indian Institute of Information Technology Design &Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only (including Supernumerary),11237,11237,Mechanical Engineering
